title,content,url,,,,,
社員アンケート,"⑩営業,報酬方式のクエスト案件,実施する上でいくつかのルールは必要になると思いますが、会社としては実施する方針です。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1058357958#gid=1058357958,,"⑩営業,報酬方式のクエスト案件,実施する上でいくつかのルールは必要になると思いますが、会社としては実施する方針です。",⑩営業,報酬方式のクエスト案件,実施する上でいくつかのルールは必要になると思いますが、会社としては実施する方針です。
社員アンケート,"⑩営業,見積り、発注、請求業務の簡素化（ツール導入含めて）,楽楽販売を導入し、\n見積り、請求、案件管理、外注稟議などの対応を一元化いたしました。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1058357958#gid=1058357958,,"⑩営業,見積り、発注、請求業務の簡素化（ツール導入含めて）,楽楽販売を導入し、
見積り、請求、案件管理、外注稟議などの対応を一元化いたしました。",⑩営業,見積り、発注、請求業務の簡素化（ツール導入含めて）,"楽楽販売を導入し、
見積り、請求、案件管理、外注稟議などの対応を一元化いたしました。"
社員アンケート,"⑪業務管理,技術書籍の管理シートが長いこと管理されていないようです。\n購入する際の参考にしたいので書籍購入があった時は、何を購入したか共有して欲しいです。,現状更新が追いついていなかったので、IT系資産管理のシステム化とは別途対応いたします。購入時の参考にしていただけるように、管理後は支社関係無く購入書籍を見れる形を取る予定です。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1647158829#gid=1647158829,,"⑪業務管理,技術書籍の管理シートが長いこと管理されていないようです。
購入する際の参考にしたいので書籍購入があった時は、何を購入したか共有して欲しいです。,現状更新が追いついていなかったので、IT系資産管理のシステム化とは別途対応いたします。購入時の参考にしていただけるように、管理後は支社関係無く購入書籍を見れる形を取る予定です。",⑪業務管理,"技術書籍の管理シートが長いこと管理されていないようです。
購入する際の参考にしたいので書籍購入があった時は、何を購入したか共有して欲しいです。",現状更新が追いついていなかったので、IT系資産管理のシステム化とは別途対応いたします。購入時の参考にしていただけるように、管理後は支社関係無く購入書籍を見れる形を取る予定です。
社員アンケート,"⑪業務管理,最後に退出するときのため、オフィスを戸締まりするカードキーが欲しいです。,カードキーは必要に応じて都度発行しますので、所属部門もしくは所属オフィスの業務管理部まで個別にご相談ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1647158829#gid=1647158829,,"⑪業務管理,最後に退出するときのため、オフィスを戸締まりするカードキーが欲しいです。,カードキーは必要に応じて都度発行しますので、所属部門もしくは所属オフィスの業務管理部まで個別にご相談ください。",⑪業務管理,最後に退出するときのため、オフィスを戸締まりするカードキーが欲しいです。,カードキーは必要に応じて都度発行しますので、所属部門もしくは所属オフィスの業務管理部まで個別にご相談ください。
社員アンケート,"⑪業務管理,社内ルールの問い合わせ、FAQページの導入など,ポータルサイトにFAQのページを追加いたしました。\nよくある質問の項目で内容を振り分けしており検索可能なページとなっておりますので、不明なことがあれ\nばご活用下さい。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1647158829#gid=1647158829,,"⑪業務管理,社内ルールの問い合わせ、FAQページの導入など,ポータルサイトにFAQのページを追加いたしました。
よくある質問の項目で内容を振り分けしており検索可能なページとなっておりますので、不明なことがあれ
ばご活用下さい。",⑪業務管理,社内ルールの問い合わせ、FAQページの導入など,"ポータルサイトにFAQのページを追加いたしました。
よくある質問の項目で内容を振り分けしており検索可能なページとなっておりますので、不明なことがあれ
ばご活用下さい。"
社員アンケート,"⑪業務管理,有給消化推奨日の連絡タイミングについて,連絡時期を早めるように周知時期を見直します。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1647158829#gid=1647158829,,"⑪業務管理,有給消化推奨日の連絡タイミングについて,連絡時期を早めるように周知時期を見直します。",⑪業務管理,有給消化推奨日の連絡タイミングについて,連絡時期を早めるように周知時期を見直します。
社員アンケート,"⑪業務管理,提出書類に関する説明会の開催 (保険関係、年末調整など),保険関係や年末調整の書類提出時、オンライン説明会を開催します。\n書き方が分からない場合はまずは説明会に参加頂いた上で質疑応答により不明点を解消するようにしてください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1647158829#gid=1647158829,,"⑪業務管理,提出書類に関する説明会の開催 (保険関係、年末調整など),保険関係や年末調整の書類提出時、オンライン説明会を開催します。
書き方が分からない場合はまずは説明会に参加頂いた上で質疑応答により不明点を解消するようにしてください。",⑪業務管理,提出書類に関する説明会の開催 (保険関係、年末調整など),"保険関係や年末調整の書類提出時、オンライン説明会を開催します。
書き方が分からない場合はまずは説明会に参加頂いた上で質疑応答により不明点を解消するようにしてください。"
社員アンケート,"⑪業務管理,本社宛ての書類には返信用の封筒を同封してほしい。,今後、本社宛ての書類には返信用の封筒を同封するようにします。\n万が一使わなかった封筒は業務管理部に返却していただけると助かります。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1647158829#gid=1647158829,,"⑪業務管理,本社宛ての書類には返信用の封筒を同封してほしい。,今後、本社宛ての書類には返信用の封筒を同封するようにします。
万が一使わなかった封筒は業務管理部に返却していただけると助かります。",⑪業務管理,本社宛ての書類には返信用の封筒を同封してほしい。,"今後、本社宛ての書類には返信用の封筒を同封するようにします。
万が一使わなかった封筒は業務管理部に返却していただけると助かります。"
社員アンケート,"⑪業務管理,採用ペルソナの検討(技術意欲、年代、求人ペース)をしてほしい。,各事業部、部門で採用ターゲットの再考と現メンバーとのバランスを考慮して引き続き採用を行っていきます。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1647158829#gid=1647158829,,"⑪業務管理,採用ペルソナの検討(技術意欲、年代、求人ペース)をしてほしい。,各事業部、部門で採用ターゲットの再考と現メンバーとのバランスを考慮して引き続き採用を行っていきます。",⑪業務管理,採用ペルソナの検討(技術意欲、年代、求人ペース)をしてほしい。,各事業部、部門で採用ターゲットの再考と現メンバーとのバランスを考慮して引き続き採用を行っていきます。
社員アンケート,"⑪業務管理,バックオフィス(業務管理・人事)を大阪でも採用してほしい。,業務管理経験者2名を採用しました！　※2019年時点",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1647158829#gid=1647158829,,"⑪業務管理,バックオフィス(業務管理・人事)を大阪でも採用してほしい。,業務管理経験者2名を採用しました！　※2019年時点",⑪業務管理,バックオフィス(業務管理・人事)を大阪でも採用してほしい。,業務管理経験者2名を採用しました！　※2019年時点
社員アンケート,"⑫広報,技術ブログについて、外に向けての発信・広報活動があったほうがいい。,広報委員会で対応を検討いたします。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=313528130#gid=313528130,,"⑫広報,技術ブログについて、外に向けての発信・広報活動があったほうがいい。,広報委員会で対応を検討いたします。",⑫広報,技術ブログについて、外に向けての発信・広報活動があったほうがいい。,広報委員会で対応を検討いたします。
社員アンケート,"⑫広報,社外ブログのアクセス状況などをたまに公開していただけると嬉しい。,社外ブログへのアクセス状況はKPIを取得しているので、執筆者向けの資料シートにて定期的に共有するようにします。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=313528130#gid=313528130,,"⑫広報,社外ブログのアクセス状況などをたまに公開していただけると嬉しい。,社外ブログへのアクセス状況はKPIを取得しているので、執筆者向けの資料シートにて定期的に共有するようにします。",⑫広報,社外ブログのアクセス状況などをたまに公開していただけると嬉しい。,社外ブログへのアクセス状況はKPIを取得しているので、執筆者向けの資料シートにて定期的に共有するようにします。
社員アンケート,"⑫広報,技術ブログ執筆の目的について,ブログ公開の目的資料を作成して、執筆者向けの説明会時に共有するようにいたしました。今後も運営方法はブラッシュアップしていきます。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=313528130#gid=313528130,,"⑫広報,技術ブログ執筆の目的について,ブログ公開の目的資料を作成して、執筆者向けの説明会時に共有するようにいたしました。今後も運営方法はブラッシュアップしていきます。",⑫広報,技術ブログ執筆の目的について,ブログ公開の目的資料を作成して、執筆者向けの説明会時に共有するようにいたしました。今後も運営方法はブラッシュアップしていきます。
社員アンケート,"⑫広報,技術ブログがあると良い。,2022年より、社外向けにADGLOBE BLOG（はてなブログ）をスタートしました。\nADGLOBE BLOG（はてなブログ）\n技術情報、社員インタビュー、会社情報などの掲載をしております。\n技術ブログ執筆希望の方は広報委員会までご連絡ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=313528130#gid=313528130,,"⑫広報,技術ブログがあると良い。,2022年より、社外向けにADGLOBE BLOG（はてなブログ）をスタートしました。
ADGLOBE BLOG（はてなブログ）
技術情報、社員インタビュー、会社情報などの掲載をしております。
技術ブログ執筆希望の方は広報委員会までご連絡ください。",⑫広報,技術ブログがあると良い。,"2022年より、社外向けにADGLOBE BLOG（はてなブログ）をスタートしました。
ADGLOBE BLOG（はてなブログ）
技術情報、社員インタビュー、会社情報などの掲載をしております。
技術ブログ執筆希望の方は広報委員会までご連絡ください。"
社員アンケート,"⑬コミュニティ,クリスマス会を復活してほしい,ご意見ありがとうございます。今後のイベントについてはエンゲージメント向上委員会にて協議いたしますので、参考にさせていただきます。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,クリスマス会を復活してほしい,ご意見ありがとうございます。今後のイベントについてはエンゲージメント向上委員会にて協議いたしますので、参考にさせていただきます。",⑬コミュニティ,クリスマス会を復活してほしい,ご意見ありがとうございます。今後のイベントについてはエンゲージメント向上委員会にて協議いたしますので、参考にさせていただきます。
社員アンケート,"⑬コミュニティ,BBQ会日程について考慮してほしい。\nTGS（東京ゲームショウ）と開催時期が毎回重なっているので、今後は日程が重ならないよう配慮していただけるとありがたいです。,皆さんからいただいたご意見を参考に、今年度のBBQは6月開催となりました。\n今後も大型イベントとは重ならない時期での実施ができるよう、エンゲージメント向上委員会内でも検討させていただきます。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,BBQ会日程について考慮してほしい。
TGS（東京ゲームショウ）と開催時期が毎回重なっているので、今後は日程が重ならないよう配慮していただけるとありがたいです。,皆さんからいただいたご意見を参考に、今年度のBBQは6月開催となりました。
今後も大型イベントとは重ならない時期での実施ができるよう、エンゲージメント向上委員会内でも検討させていただきます。",⑬コミュニティ,"BBQ会日程について考慮してほしい。
TGS（東京ゲームショウ）と開催時期が毎回重なっているので、今後は日程が重ならないよう配慮していただけるとありがたいです。","皆さんからいただいたご意見を参考に、今年度のBBQは6月開催となりました。
今後も大型イベントとは重ならない時期での実施ができるよう、エンゲージメント向上委員会内でも検討させていただきます。"
社員アンケート,"⑬コミュニティ,BBQの開催時期の変更希望。\n　- TGSと重ならない日程を希望\n　- 平日を希望,▼TGSと同日になることについて\n次年度より、BBQの開催時期を変更予定です。\n\n▼平日開催について\n出向や勤務時間の違いなどにより、平日に希望者が集まりにくいため、現時点では休日での開催を予定しています。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,BBQの開催時期の変更希望。
　- TGSと重ならない日程を希望
　- 平日を希望,▼TGSと同日になることについて
次年度より、BBQの開催時期を変更予定です。

▼平日開催について
出向や勤務時間の違いなどにより、平日に希望者が集まりにくいため、現時点では休日での開催を予定しています。",⑬コミュニティ,"BBQの開催時期の変更希望。
　- TGSと重ならない日程を希望
　- 平日を希望","▼TGSと同日になることについて
次年度より、BBQの開催時期を変更予定です。

▼平日開催について
出向や勤務時間の違いなどにより、平日に希望者が集まりにくいため、現時点では休日での開催を予定しています。"
社員アンケート,"⑬コミュニティ,部会について、懇親会運営をエンゲージメント向上委員会にしてほしい。,部会につきましては事業部主体のイベントのため、エンゲージメント向上委員会は飲食物手配など "" サポート支援での運営 "" となります。\n部会内容は各チームによって変更があることで今後のイベントの発展やエンゲージメントの向上も望めると思いますので、運営にご協力いただけますと幸いです。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,部会について、懇親会運営をエンゲージメント向上委員会にしてほしい。,部会につきましては事業部主体のイベントのため、エンゲージメント向上委員会は飲食物手配など "" サポート支援での運営 "" となります。
部会内容は各チームによって変更があることで今後のイベントの発展やエンゲージメントの向上も望めると思いますので、運営にご協力いただけますと幸いです。",⑬コミュニティ,部会について、懇親会運営をエンゲージメント向上委員会にしてほしい。,"部会につきましては事業部主体のイベントのため、エンゲージメント向上委員会は飲食物手配など "" サポート支援での運営 "" となります。
部会内容は各チームによって変更があることで今後のイベントの発展やエンゲージメントの向上も望めると思いますので、運営にご協力いただけますと幸いです。"
社員アンケート,"⑬コミュニティ,雪山合宿などのイベントをしたい。,現状、全社員対象のイベントのみ会社主催で行っています。合宿については人数の関係で全社実施が難しいため、有志社員同士での開催をご検討ください。必要に応じて社内広報などをご活用ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,雪山合宿などのイベントをしたい。,現状、全社員対象のイベントのみ会社主催で行っています。合宿については人数の関係で全社実施が難しいため、有志社員同士での開催をご検討ください。必要に応じて社内広報などをご活用ください。",⑬コミュニティ,雪山合宿などのイベントをしたい。,現状、全社員対象のイベントのみ会社主催で行っています。合宿については人数の関係で全社実施が難しいため、有志社員同士での開催をご検討ください。必要に応じて社内広報などをご活用ください。
社員アンケート,"⑬コミュニティ,部会について、開催規模の変更を希望\n　- オフラインにしてほしい\n　- 頻度を少なくしてほしい ,次年度より開催内容及び頻度については変更予定です。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,部会について、開催規模の変更を希望
　- オフラインにしてほしい
　- 頻度を少なくしてほしい ,次年度より開催内容及び頻度については変更予定です。",⑬コミュニティ,"部会について、開催規模の変更を希望
　- オフラインにしてほしい
　- 頻度を少なくしてほしい ",次年度より開催内容及び頻度については変更予定です。
社員アンケート,"⑬コミュニティ,部会に加えて、全社員が集まって行うイベント（過去で言うアドフェス）が開催できるようになると嬉しい。,ご意見ありがとうございます。いただいたご意見をもとに検討いたします。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,部会に加えて、全社員が集まって行うイベント（過去で言うアドフェス）が開催できるようになると嬉しい。,ご意見ありがとうございます。いただいたご意見をもとに検討いたします。",⑬コミュニティ,部会に加えて、全社員が集まって行うイベント（過去で言うアドフェス）が開催できるようになると嬉しい。,ご意見ありがとうございます。いただいたご意見をもとに検討いたします。
社員アンケート,"⑬コミュニティ,会社主催のイベントを沢山開催してほしい。,今期より、エンゲージメント向上委員会を立ち上げました。\n会社主催のイベント案内も今後増やしていきたいと思いますので、ご参加いただければ幸いです。\nポータル＞エンゲージメント向上委員会",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,会社主催のイベントを沢山開催してほしい。,今期より、エンゲージメント向上委員会を立ち上げました。
会社主催のイベント案内も今後増やしていきたいと思いますので、ご参加いただければ幸いです。
ポータル＞エンゲージメント向上委員会",⑬コミュニティ,会社主催のイベントを沢山開催してほしい。,"今期より、エンゲージメント向上委員会を立ち上げました。
会社主催のイベント案内も今後増やしていきたいと思いますので、ご参加いただければ幸いです。
ポータル＞エンゲージメント向上委員会"
社員アンケート,"⑬コミュニティ,今期から事業部でのオフィス懇親会など検討されているが、出社が難しいメンバーもいるのでお店などオフィス外での実施も検討してほしい。,今期より、エンゲージメント向上委員会を始動しました。\nオフィスでの懇親会とは別に、BBQや忘年会などのイベント案内も今後増やしていきたいと思いますので、ご参加いただければ幸いです。\nポータル＞エンゲージメント向上委員会",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,今期から事業部でのオフィス懇親会など検討されているが、出社が難しいメンバーもいるのでお店などオフィス外での実施も検討してほしい。,今期より、エンゲージメント向上委員会を始動しました。
オフィスでの懇親会とは別に、BBQや忘年会などのイベント案内も今後増やしていきたいと思いますので、ご参加いただければ幸いです。
ポータル＞エンゲージメント向上委員会",⑬コミュニティ,今期から事業部でのオフィス懇親会など検討されているが、出社が難しいメンバーもいるのでお店などオフィス外での実施も検討してほしい。,"今期より、エンゲージメント向上委員会を始動しました。
オフィスでの懇親会とは別に、BBQや忘年会などのイベント案内も今後増やしていきたいと思いますので、ご参加いただければ幸いです。
ポータル＞エンゲージメント向上委員会"
社員アンケート,"⑬コミュニティ,ADGLOBEのTシャツなどのノベルティがほしい。,周年・記念イベントなどあれば、今後ノベルティの作成を検討させていただきます。\n→15周年で作成・全社員に向けて配布いたしました",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,ADGLOBEのTシャツなどのノベルティがほしい。,周年・記念イベントなどあれば、今後ノベルティの作成を検討させていただきます。
→15周年で作成・全社員に向けて配布いたしました",⑬コミュニティ,ADGLOBEのTシャツなどのノベルティがほしい。,"周年・記念イベントなどあれば、今後ノベルティの作成を検討させていただきます。
→15周年で作成・全社員に向けて配布いたしました"
社員アンケート,"⑬コミュニティ,プロジェクトメンバーとの交流機会がほしい。,交流のご要望がある場合は、プロジェクト上長にご相談のうえ、メンバー間で調整して座談会などの実施をお願いいたします。\n（オンラインMTG時の経費利用につきましては現時点では見送りとさせていただいております）",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,プロジェクトメンバーとの交流機会がほしい。,交流のご要望がある場合は、プロジェクト上長にご相談のうえ、メンバー間で調整して座談会などの実施をお願いいたします。
（オンラインMTG時の経費利用につきましては現時点では見送りとさせていただいております）",⑬コミュニティ,プロジェクトメンバーとの交流機会がほしい。,"交流のご要望がある場合は、プロジェクト上長にご相談のうえ、メンバー間で調整して座談会などの実施をお願いいたします。
（オンラインMTG時の経費利用につきましては現時点では見送りとさせていただいております）"
社員アンケート,"⑬コミュニティ,会社主催のイベントを増やしてほしい。,アンケート回答などをもとに、今後のイベント企画について検討させていただきます。\n具体的なイベント要望があれば、検討させていただきますのでアンケート時などにご回答ください。\n\nその他、部活動／勉強会／ゲーム対戦／各種イベントの開催実施も可能です。実施の際の、オフィススペース貸出し、社内slack通知（#社内広報）、メンバーを集るためのブログでのイベント紹介なども可能ですので、必要あればご活用ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,会社主催のイベントを増やしてほしい。,アンケート回答などをもとに、今後のイベント企画について検討させていただきます。
具体的なイベント要望があれば、検討させていただきますのでアンケート時などにご回答ください。

その他、部活動／勉強会／ゲーム対戦／各種イベントの開催実施も可能です。実施の際の、オフィススペース貸出し、社内slack通知（#社内広報）、メンバーを集るためのブログでのイベント紹介なども可能ですので、必要あればご活用ください。",⑬コミュニティ,会社主催のイベントを増やしてほしい。,"アンケート回答などをもとに、今後のイベント企画について検討させていただきます。
具体的なイベント要望があれば、検討させていただきますのでアンケート時などにご回答ください。

その他、部活動／勉強会／ゲーム対戦／各種イベントの開催実施も可能です。実施の際の、オフィススペース貸出し、社内slack通知（#社内広報）、メンバーを集るためのブログでのイベント紹介なども可能ですので、必要あればご活用ください。"
社員アンケート,"⑬コミュニティ,新しく会社に入社してきた人のことが知りたい。,新しくメンバーが入社したときは下記にてご紹介しております。\n・社内ブログにて入社時にご紹介記事を掲載\n・ポータル＞社員一覧にプロフィール情報を掲載\n是非ご覧になってください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,新しく会社に入社してきた人のことが知りたい。,新しくメンバーが入社したときは下記にてご紹介しております。
・社内ブログにて入社時にご紹介記事を掲載
・ポータル＞社員一覧にプロフィール情報を掲載
是非ご覧になってください。",⑬コミュニティ,新しく会社に入社してきた人のことが知りたい。,"新しくメンバーが入社したときは下記にてご紹介しております。
・社内ブログにて入社時にご紹介記事を掲載
・ポータル＞社員一覧にプロフィール情報を掲載
是非ご覧になってください。"
社員アンケート,"⑬コミュニティ,会社内の部活動一覧表がほしい。,slack検索時に頭に""team""とつけていただければ、部活動／勉強会などのチャンネルを一覧検索できます。\nまた、社内ブログにて部活動に関する記事を掲載しておりますので、より詳しく部活の雰囲気を知りたい方は社内ブログ＞部活動記事もご参照下さい。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,会社内の部活動一覧表がほしい。,slack検索時に頭に""team""とつけていただければ、部活動／勉強会などのチャンネルを一覧検索できます。
また、社内ブログにて部活動に関する記事を掲載しておりますので、より詳しく部活の雰囲気を知りたい方は社内ブログ＞部活動記事もご参照下さい。",⑬コミュニティ,会社内の部活動一覧表がほしい。,"slack検索時に頭に""team""とつけていただければ、部活動／勉強会などのチャンネルを一覧検索できます。
また、社内ブログにて部活動に関する記事を掲載しておりますので、より詳しく部活の雰囲気を知りたい方は社内ブログ＞部活動記事もご参照下さい。"
社員アンケート,"⑬コミュニティ,他支部と仕事をするとき、交流のためオンラインのランチMTG等ができると嬉しい。,経費利用でのオンラインMTGは現時点では見送りとさせていただきます。\n自己負担でオンラインのランチMTGのご要望があれば、案件ごとに上長に相談し、メンバー間で調整して実施ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,他支部と仕事をするとき、交流のためオンラインのランチMTG等ができると嬉しい。,経費利用でのオンラインMTGは現時点では見送りとさせていただきます。
自己負担でオンラインのランチMTGのご要望があれば、案件ごとに上長に相談し、メンバー間で調整して実施ください。",⑬コミュニティ,他支部と仕事をするとき、交流のためオンラインのランチMTG等ができると嬉しい。,"経費利用でのオンラインMTGは現時点では見送りとさせていただきます。
自己負担でオンラインのランチMTGのご要望があれば、案件ごとに上長に相談し、メンバー間で調整して実施ください。"
社員アンケート,"⑬コミュニティ,slackでの情報発信チャンネルがほしい。,slack内にいくつか情報発信チャンネル（パブリックチャンネル）がございますので、お調べしたい情報でチャンネルを検索ください。（slackテクニックを話すチャンネルや、IT技術情報サイトをフィードするチャンネル、UE勉強の相談会チャンネルなどがございます）\nまた新規での情報発信チャンネル作成も可能です。新しい情報発信の場を作りたい時は各自でご手配ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,slackでの情報発信チャンネルがほしい。,slack内にいくつか情報発信チャンネル（パブリックチャンネル）がございますので、お調べしたい情報でチャンネルを検索ください。（slackテクニックを話すチャンネルや、IT技術情報サイトをフィードするチャンネル、UE勉強の相談会チャンネルなどがございます）
また新規での情報発信チャンネル作成も可能です。新しい情報発信の場を作りたい時は各自でご手配ください。",⑬コミュニティ,slackでの情報発信チャンネルがほしい。,"slack内にいくつか情報発信チャンネル（パブリックチャンネル）がございますので、お調べしたい情報でチャンネルを検索ください。（slackテクニックを話すチャンネルや、IT技術情報サイトをフィードするチャンネル、UE勉強の相談会チャンネルなどがございます）
また新規での情報発信チャンネル作成も可能です。新しい情報発信の場を作りたい時は各自でご手配ください。"
社員アンケート,"⑬コミュニティ,オフライン・オンラインなど社内のイベントがほしい。\n会社主催のゲームイベントを開催してほしい。,サークル活動を推奨していますので、社内で実施されたいイベントがある方はぜひイベント開催していただければと思います。\nイベント実施の際の、オフィススペース貸出し、社内slack通知（#社内広報）、メンバーを集るためのブログでの紹介なども可能ですので、必要があればご活用ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,オフライン・オンラインなど社内のイベントがほしい。
会社主催のゲームイベントを開催してほしい。,サークル活動を推奨していますので、社内で実施されたいイベントがある方はぜひイベント開催していただければと思います。
イベント実施の際の、オフィススペース貸出し、社内slack通知（#社内広報）、メンバーを集るためのブログでの紹介なども可能ですので、必要があればご活用ください。",⑬コミュニティ,"オフライン・オンラインなど社内のイベントがほしい。
会社主催のゲームイベントを開催してほしい。","サークル活動を推奨していますので、社内で実施されたいイベントがある方はぜひイベント開催していただければと思います。
イベント実施の際の、オフィススペース貸出し、社内slack通知（#社内広報）、メンバーを集るためのブログでの紹介なども可能ですので、必要があればご活用ください。"
社員アンケート,"⑬コミュニティ,Slackで気楽に喋れる雑談部屋がほしい。,全社員での作成は現時点では考えておりません。\n個別のチャンネル作成は問題ございませんので、必要なグループ（拠点、事業部、セクションなど）で各自ご作成ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,Slackで気楽に喋れる雑談部屋がほしい。,全社員での作成は現時点では考えておりません。
個別のチャンネル作成は問題ございませんので、必要なグループ（拠点、事業部、セクションなど）で各自ご作成ください。",⑬コミュニティ,Slackで気楽に喋れる雑談部屋がほしい。,"全社員での作成は現時点では考えておりません。
個別のチャンネル作成は問題ございませんので、必要なグループ（拠点、事業部、セクションなど）で各自ご作成ください。"
社員アンケート,"⑬コミュニティ,社員コミュニティの可視化・共有\n(グループ活動の公開・メンバー募集など),既存のサークル活動については、サークル開催後に社内ブログ（ADBLOG)で活動状況やメンバー募集しています。興味が有る方はご参加ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1067953472#gid=1067953472,,"⑬コミュニティ,社員コミュニティの可視化・共有
(グループ活動の公開・メンバー募集など),既存のサークル活動については、サークル開催後に社内ブログ（ADBLOG)で活動状況やメンバー募集しています。興味が有る方はご参加ください。",⑬コミュニティ,"社員コミュニティの可視化・共有
(グループ活動の公開・メンバー募集など)",既存のサークル活動については、サークル開催後に社内ブログ（ADBLOG)で活動状況やメンバー募集しています。興味が有る方はご参加ください。
